 ,carveme,seed,pathway tools,aureme,raven,raven comb,raven homo,merlin,reconstructor,aureme2,aureme3,aureme4,aureme5
m8_TO0002262_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0002392_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0002398_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0002511_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0002679_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0002719_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0002803_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0002822_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0002869_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0002939_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0003035_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0003038_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0003040_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0003060_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0003136_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0003222_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0003262_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0003263_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0003265_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0004024_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0004344_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0005725_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0006227_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0007923_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0008302_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0008347_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0008359_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0008727_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0010606_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0011422_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0011451_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0011455_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0011652_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0011661_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0011668_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0011703_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0011755_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0011805_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0011948_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0011979_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0011987_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0012086_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0012182_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0012296_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0012375_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0012378_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0012546_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0012554_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0012564_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0012571_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0012678_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0012844_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0014513_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0014518_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0014519_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0014522_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0014532_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0014533_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0014544_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0014552_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0016479_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0017469_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0017470_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0021183_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO0021423_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1000232_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1000258_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1000259_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1000261_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1000397_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1001407_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1001605_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1002743_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1011714_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1011734_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1011854_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1011985_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1500534_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1900001_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO1900005_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO2903023_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000052_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000350_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000354_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000354_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000363_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000363_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000365_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000365_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000367_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000367_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000370_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000370_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000374_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000374_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000387_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000392_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000400_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000404_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000408_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000418_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000444_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000451_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000457_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000467_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000487_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000504_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000514_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000519_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000520_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000526_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000527_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000527_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000561_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000561_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000565_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000570_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000572_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000574_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000574_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000583_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000588_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000604_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000604_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000605_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000622_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000624_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000635_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000635_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000638_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000639_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000642_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000675_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000675_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000685_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000696_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000758_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000759_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000761_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000828_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000828_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000831_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000831_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000834_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000834_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000837_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000837_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000839_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000839_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000844_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000844_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000847_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000847_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000851_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000851_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000858_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000858_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000860_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000860_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000865_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000865_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000869_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000869_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000874_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000874_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000884_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000884_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000888_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000888_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000891_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000891_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000906_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000906_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000908_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000908_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000918_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000918_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000925_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000932_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000932_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000935_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000935_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000943_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000943_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000945_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000945_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000946_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000946_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000952_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000952_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000955_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000955_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000958_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000958_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000960_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000960_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000967_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000967_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000977_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000977_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000978_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3000978_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001000_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001000_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001001_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001001_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001009_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001009_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001011_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001011_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001013_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001013_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001017_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001017_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001024_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001024_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001025_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001025_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001026_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001026_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001028_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001028_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001043_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001043_pero__pero,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001046_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001046_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001119_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001119_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001121_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001121_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001124_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001124_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001126_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001126_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001127_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001131_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001136_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001136_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001137_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001137_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001142_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001142_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001143_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001143_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001154_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001162_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001398_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001440_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001538_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001610_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001631_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001736_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001736_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001740_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001755_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001755_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001770_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001770_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001771_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001801_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001805_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001987_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001988_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001996_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3001996_vacmem__vacmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002023_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002146_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002150_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002154_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002161_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002162_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002163_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002165_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002166_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002167_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002172_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002173_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002220_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TO3002222_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2000487_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2002786_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2003560_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2003641_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2003654_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2010504_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2011801_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2012660_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2014712_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2014713_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2015037_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2016290_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900002_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900006_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900009_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900055_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900057_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900060_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900065_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900070_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900080_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900083_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900085_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900086_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900087_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2900088_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2903375_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2903381_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2903403_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2903413_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2903422_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2903441_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2903451_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
m8_TR2903482_cytmem__cytmem,0,0,0,0,0,0,0,1,0,0,0,0,0
