MNXR_id,GPR_ref,GPR_au,GPR_cv,GPR_me,GPR_ms,GPR_pt,GPR_rm,GPR_rk,GPR_rc,GPR_rec,rxns_ref,rxns_au,rxns_cv,rxns_me,rxns_ms,rxns_pt,rxns_rm,rxns_rk,rxns_rc,rxns_rec
MNXR146548,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,marn:LN42_02490 or thq:T2812B_00955,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn30166_c
MNXR158428,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR190364,5572188,N/A,N/A,N/A,N/A,N/A,5572188,N/A,5572188,N/A,r1166,N/A,N/A,N/A,N/A,N/A,RXN_20218,N/A,RXN_20218,N/A
MNXR103939,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"RE3513C, RE3513R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR149849,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,noh:G5V57_28245,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn28382_c
MNXR177453,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn25468_m0,N/A,N/A,N/A,N/A,N/A
MNXR152735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R_ABTt, R_EX_abt_e",N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR96697,N/A,N/A,5563959 or 5563973 or 5571619 or 5575404,23687459 or 23687690 or 23687728 or 23687757 or 23687967 or 5568018 or 5568019 or 5568028,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"CHOLD, R_CHOLD",R08557__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR158267,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR102816,5576326,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,PI5P3Ker,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR102255,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE1134C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR149037,N/A,N/A,N/A,5564361 or 5568233,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R04922__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR191890,N/A,N/A,N/A,N/A,N/A,N/A,5574019 or 5578723,N/A,5574019 or 5578723,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_14645,N/A,RXN_14645,N/A
MNXR100613,5571932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,palb:EJC50_28960 or puf:UFO1_4440,HEX10,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn31936_c
MNXR144143,N/A,5567371,N/A,N/A,N/A,5567371,N/A,N/A,N/A,N/A,N/A,RXN0_6554,N/A,N/A,N/A,RXN0_6554,N/A,N/A,N/A,N/A
MNXR185168,N/A,5573692 or 5575371,N/A,N/A,N/A,5573692 or 5575371,N/A,N/A,N/A,N/A,N/A,RXN_19379,N/A,N/A,N/A,RXN_19379,N/A,N/A,N/A,N/A
MNXR144110,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn25371_c0,N/A,N/A,N/A,N/A,N/A
MNXR158624,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR118398,N/A,5568961 or 5576483,N/A,N/A,N/A,5568961 or 5576483,N/A,N/A,N/A,N/A,N/A,RXN_13908,N/A,N/A,N/A,RXN_13908,N/A,N/A,N/A,N/A
MNXR121539,N/A,5570640 or 5570644 or 5570646 or 5577944,N/A,N/A,N/A,5570640 or 5570644 or 5570646 or 5577944,N/A,N/A,N/A,N/A,N/A,RXN_1825,N/A,N/A,N/A,RXN_1825,N/A,N/A,N/A,N/A
MNXR211601,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR112312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R08818__in,N/A,N/A,N/A,R08818,RXN_8485,N/A
MNXR150537,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"rxn16291_c0, rxn16291_r0",N/A,N/A,N/A,N/A,N/A
MNXR115019,N/A,5569069 or 5571189,N/A,N/A,N/A,5569069 or 5571189,N/A,N/A,N/A,N/A,N/A,2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN,N/A,N/A,N/A,2_ACYLGLYCEROL_O_ACYLTRANSFERASE_RXN,N/A,N/A,N/A,N/A
MNXR173265,N/A,N/A,N/A,5571932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R01964__in,N/A,N/A,N/A,N/A,N/A,N/A
MNXR96244,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,BGLUGCHe,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR121207,N/A,5576262,N/A,N/A,N/A,5576262,5568747 or 5576262,N/A,5568747 or 5576262,N/A,N/A,RXN_17855,N/A,N/A,N/A,RXN_17855,RXN_17855,N/A,RXN_17855,N/A
MNXR158862,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR104190,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR117791,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_13224,N/A,N/A,N/A,N/A
MNXR117647,N/A,5573821,N/A,N/A,N/A,5573821,5573821,N/A,5573821,N/A,N/A,RXN_12588,N/A,N/A,N/A,RXN_12588,RXN_12588,N/A,RXN_12588,N/A
MNXR211254,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR119029,N/A,5571879,N/A,N/A,N/A,5571879,5571879,N/A,5571879,N/A,N/A,RXN_14950,N/A,N/A,N/A,RXN_14950,RXN_14950,N/A,RXN_14950,N/A
MNXR115424,N/A,5570699,N/A,N/A,N/A,5570699,N/A,N/A,N/A,N/A,N/A,3.3.2.2_RXN,N/A,N/A,N/A,3.3.2.2_RXN,N/A,N/A,N/A,N/A
MNXR155006,5566521,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,C182OHc,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211787,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR158513,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR138251,5570660 or 5574019 or 5574699 or 5578723,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,DOPABMO,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR191328,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,salb:XNR_1579 or salf:SMD44_05800 or sast:CD934_10765 or scx:AS200_17630 or sdv:BN159_3154 or sky:D0C37_09630 or strt:A8713_21095,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn15822_c
MNXR103323,5566521 or 5569339,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"PTDCACRNCPT1, PTDCACRNCPT2",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR157387,(5572923 and 5574197),N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,FAOXC225C204m,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR146403,5571153,N/A,N/A,110677916 or 5568765 or 5571153,N/A,N/A,N/A,110677916 or 5568765 or 5571153,N/A,mfe:Mefer_0826 or mok:Metok_0425,SELNPS,N/A,N/A,R03595__in,N/A,N/A,N/A,R03595,N/A,rxn27531_c
MNXR164764,N/A,N/A,N/A,N/A,N/A,N/A,5564323 or 5570163,N/A,5564323 or 5570163,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_20354,N/A,RXN_20354,N/A
MNXR103503,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE1240C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR182846,N/A,N/A,N/A,N/A,Unknown,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn39246_c0,N/A,N/A,N/A,N/A,N/A
MNXR145135,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_GTMLT,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR103895,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE3422C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR193927,N/A,N/A,N/A,N/A,N/A,5566424,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN0_7371,N/A,N/A,N/A,N/A
MNXR158659,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR132050,N/A,N/A,N/A,N/A,N/A,5580112 or 5580113,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_21711,N/A,N/A,N/A,N/A
MNXR158687,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR146333,N/A,N/A,N/A,110680439 or 23687795 or 5573651 or 5573705,N/A,N/A,N/A,110680439 or 23687795 or 5573651 or 5573705,N/A,N/A,N/A,N/A,N/A,R02018__in,N/A,N/A,N/A,R02018,N/A,N/A
MNXR193472,N/A,N/A,N/A,N/A,N/A,5564796 or 5575290,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_21861,N/A,N/A,N/A,N/A
MNXR158484,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211336,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR97755,5565034 or 5567883 or 5567884 or 5567885 or 5567886 or 5567887 or 5567893 or 5569154 or 5569156 or 5569761 or 5571203 or 5579039 or AAEL007421,5569761,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,DOPASULT,RXN6666_9,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR118724,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_14501,N/A,N/A,N/A,N/A
MNXR173506,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,pub:SAR11_0803,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn15644_c
MNXR134787,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn13739_c
MNXR107386,N/A,N/A,N/A,23687863 or 5565951 or 5567778 or 5567779 or 5567780 or 5567781 or 5568406 or 5568557 or 5574006 or 5575570 or 5575571 or 5575578 or 5575580 or 5575581 or 5575590 or 5576275 or 5576277 or 5576588 or 5576604 or 5577380 or 5578292,N/A,N/A,N/A,23687863 or 5564950 or 5565951 or 5567778 or 5567779 or 5567780 or 5567781 or 5568406 or 5568557 or 5574006 or 5574009 or 5575209 or 5575211 or 5575570 or 5575571 or 5575578 or 5575580 or 5575581 or 5575590 or 5576275 or 5576277 or 5576424 or 5576588 or 5576604 or 5577380 or 5578292,23687863 or 5564950 or 5565951 or 5567778 or 5567779 or 5567780 or 5567781 or 5568406 or 5568557 or 5574006 or 5574009 or 5575209 or 5575211 or 5575570 or 5575571 or 5575578 or 5575580 or 5575581 or 5575590 or 5576275 or 5576277 or 5576424 or 5576588 or 5576604 or 5577380 or 5578292,N/A,N/A,N/A,N/A,"R02221__in, R02221__in, R02221__in",N/A,N/A,N/A,R02221,RXN_10919,N/A
MNXR116060,N/A,23687479 or 5570559,N/A,N/A,N/A,23687479 or 5570559,N/A,N/A,N/A,N/A,N/A,METHYLVALERATE_RXN,N/A,N/A,N/A,METHYLVALERATE_RXN,N/A,N/A,N/A,N/A
MNXR95555,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_AGMt2pp,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR118112,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R12091__in,N/A,N/A,N/A,R12091,R12091,N/A
MNXR192435,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cap:CLDAP_30120,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn35355_c
MNXR116158,N/A,110680419 or 5564156 or 5564158 or 5566975 or 5569333,N/A,N/A,N/A,110680419 or 5564156 or 5564158 or 5566975 or 5569333,N/A,N/A,N/A,N/A,N/A,PROPCOASYN_RXN,N/A,N/A,N/A,PROPCOASYN_RXN,N/A,N/A,N/A,N/A
MNXR97932,5571664,5571664,5571664,N/A,Unknown,5571664,5571664,5571664,5571664,mfs:MFS40622_1820,ENO,2PGADEHYDRAT_RXN,"ENO, R_ENO",R00658__in,"R_rxn00459_c0, R_rxn00459_d0, R_rxn00459_n0, rxn00459_c0, rxn00459_d0, rxn00459_n0",2PGADEHYDRAT_RXN,2PGADEHYDRAT_RXN,R00658,2PGADEHYDRAT_RXN,rxn37953_c
MNXR189052,N/A,N/A,N/A,5568472,N/A,N/A,N/A,5568472,N/A,app:CAP2UW1_0237,N/A,N/A,N/A,R03237__in,N/A,N/A,N/A,R03237,N/A,rxn32803_c
MNXR120771,N/A,N/A,N/A,N/A,N/A,N/A,5576346 or 5576348,N/A,5576346 or 5576348,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_17242,N/A,RXN_17242,N/A
MNXR188173,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,bph:Bphy_5215,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn33193_c
MNXR112754,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5572017,5572017,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R09324,R09324,N/A
MNXR105225,5564528 or 5575671,23687731 or 5564528 or 5567568 or 5573274 or 5573280 or 5573282 or 5573294 or 5573295 or 5573296 or 5573297 or 5575671,5573280 or 5575671,N/A,N/A,23687731 or 5564528 or 5567568 or 5573274 or 5573280 or 5573282 or 5573294 or 5573295 or 5573296 or 5573297 or 5575671,N/A,N/A,N/A,N/A,"r0502, XANDp",RXN0_901,XAND,N/A,N/A,RXN0_901,N/A,N/A,N/A,N/A
MNXR101267,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR208156,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_23437,N/A,N/A,N/A,N/A
MNXR115192,N/A,110681207 or 5567507 or 5568458,N/A,N/A,N/A,110681207 or 5567507 or 5568458,N/A,N/A,N/A,N/A,N/A,2.7.11.15_RXN,N/A,N/A,N/A,2.7.11.15_RXN,N/A,N/A,N/A,N/A
MNXR211561,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR164940,N/A,110680236 or 5570227 or 5574390,N/A,N/A,N/A,110680236 or 5570227 or 5574390,5574390,N/A,5574390,N/A,N/A,RXN_20594,N/A,N/A,N/A,RXN_20594,RXN_20594,N/A,RXN_20594,N/A
MNXR212862,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE3460C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR189967,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR121239,N/A,5567137,N/A,N/A,N/A,5567137,5567137,N/A,5567137,N/A,N/A,RXN_17888,N/A,N/A,N/A,RXN_17888,RXN_17888,N/A,RXN_17888,N/A
MNXR110767,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_8495,N/A,N/A,N/A,N/A
MNXR96197,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR153044,N/A,N/A,N/A,5569063,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R03647__in, R03647__in",N/A,N/A,N/A,N/A,N/A,N/A
MNXR143350,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE3518C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR103159,5571409,5577425 or 5577893,5566459 or 5567513,5563795 or 5564679 or 5564683 or 5564684 or 5564694 or 5566459 or 5567513 or 5574332 or 5575117 or 5575607 or 5577425,N/A,5577425 or 5577893,N/A,5571409 or 5574193 or 5577893,5571409 or 5574193 or 5577893,mls:MSLAZ_1915 or ntr:B0W44_12950,PRDX,RXN_14189,"PRDX, R_PRDX","R00602__in, R00602__in",N/A,RXN_14189,N/A,R00602,RXN_14189,rxn31397_c
MNXR145603,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,HOMOCYSMET_RXN,N/A,N/A,N/A,N/A
MNXR148660,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5566412 or 5571019 or 5571297,110676363 or 5566412 or 5570357 or 5571297 or 5573288 or 5575606 or 5575669 or 5576973 or 5577068,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R04322,2.4.1__46_45__RXN,N/A
MNXR119874,N/A,5565886 or 5565887 or 5565914 or 5566902 or 5568049 or 5574512 or 5580011,N/A,N/A,N/A,5565886 or 5565887 or 5565914 or 5566902 or 5568049 or 5574512 or 5580011,N/A,N/A,N/A,N/A,N/A,RXN_16129,N/A,N/A,N/A,RXN_16129,N/A,N/A,N/A,N/A
MNXR149347,N/A,N/A,N/A,N/A,N/A,N/A,5571312,N/A,5571312,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_10971,N/A,RXN_10971,N/A
MNXR103647,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE2292C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR97421,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,mmg:MTBMA_c15980,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn01361_c
MNXR188117,5574978,N/A,110681031 or 5574978,5574978,Unknown,N/A,N/A,5574978,N/A,cby:CLM_2902 or taf:THA_1054,"GHMT2r, GHMT2rm",N/A,"GHMT2r, R_GHMT2r",R00945__in,"R_rxn00692_c0, R_rxn00692_d0, R_rxn00692_m0, rxn00692_c0, rxn00692_d0, rxn00692_m0",N/A,N/A,R00945,N/A,rxn38130_c
MNXR158295,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR190609,N/A,N/A,23687516 or 5566724,5566724,N/A,N/A,N/A,5566724,N/A,alus:STSP2_00020 or bsym:CIT39_26695 or cad:Curi_c25190 or ccro:CMC5_000800 or cfm:BJL90_12025 or cpat:CLPA_c35200 or ctyk:CTK_C12920 or ksc:CD178_02331 or nde:NIDE0411 or noa:BKM31_10935 or oca:OCAR_7391 or rpe:RPE_1761 or sfu:Sfum_2338 or sta:STHERM_c16170,N/A,N/A,R_ADSELK,R04928__in,N/A,N/A,N/A,R04928,N/A,rxn03372_c
MNXR162560,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"R_RHACOAEP50, RHACOAEP50",N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR207209,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5576444,5576444,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R13046,R13046,N/A
MNXR115267,N/A,5576264,N/A,N/A,N/A,5576264,N/A,N/A,N/A,N/A,N/A,3.1.22.1_RXN,N/A,N/A,N/A,3.1.22.1_RXN,N/A,N/A,N/A,N/A
MNXR97243,5568897 or 5577524,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,DESAT18_3,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211289,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR163143,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR152993,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_APENTAMAH2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR212854,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE3452C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR118851,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,110674175,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_14680,N/A
MNXR164885,N/A,5564361,N/A,N/A,N/A,5564361,N/A,N/A,N/A,N/A,N/A,RXN_20533,N/A,N/A,N/A,RXN_20533,N/A,N/A,N/A,N/A
MNXR102549,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,cob:COB47_0355 or tna:CTN_1320,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn01967_c
MNXR145907,N/A,N/A,5568553 or 5579005,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R_PAPSR2,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR147927,N/A,5564787,N/A,N/A,N/A,5564787,N/A,N/A,N/A,N/A,N/A,S_ALKYLCYSTEINE_LYASE_RXN,N/A,N/A,N/A,S_ALKYLCYSTEINE_LYASE_RXN,N/A,N/A,N/A,N/A
MNXR111403,N/A,N/A,N/A,N/A,N/A,N/A,N/A,23687932,23687932,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R07818,R07818,N/A
MNXR103867,5573735,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"RE3301C, RE3301G, RE3301R",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR146792,5568292,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,r0620,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR151771,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR96341,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,rxn39341_c
MNXR110812,N/A,N/A,N/A,N/A,N/A,N/A,N/A,5575931 or 5575933,5575931 or 5575933,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R07104,R07104,N/A
MNXR121261,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RXN_17917,N/A,N/A,N/A,N/A
MNXR108391,N/A,5566167 or 5568590 or 5569344 or 5570866 or 5574326 or 5578562 or 5579800,N/A,N/A,N/A,5566167 or 5568590 or 5569344 or 5570866 or 5574326 or 5578562 or 5579800,N/A,N/A,N/A,N/A,N/A,TAU_PROTEIN_KINASE_RXN,N/A,N/A,N/A,TAU_PROTEIN_KINASE_RXN,N/A,N/A,N/A,N/A
MNXR211257,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR211790,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR189075,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR146321,N/A,N/A,N/A,N/A,N/A,N/A,N/A,110680439 or 23687795 or 5573651 or 5573705,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,R02019,N/A,N/A
MNXR212660,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,RE2029C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR191061,N/A,N/A,5571685,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,"FAS180, R_FAS180",N/A,N/A,N/A,N/A,N/A,N/A,N/A
MNXR145225,N/A,5573392,5573392,5573392,N/A,N/A,5573392,5573392,5573392,aza:AZKH_0515,N/A,HYDROXYMETHYLGLUTARYL_COA_LYASE_RXN,R_HMGL,R01360__in,N/A,N/A,HYDROXYMETHYLGLUTARYL_COA_LYASE_RXN,R01360,HYDROXYMETHYLGLUTARYL_COA_LYASE_RXN,rxn27937_c
