Original ID,Raw MetaNetX ID,Final ID
cpd00227_d0,MNXM353_d0,MNXM353
cpd00346_d0,MNXM361_d0,MNXM361
cpd00236_d0,MNXM258_d0,MNXM258
cpd02857_d0,MNXM1219_d0,MNXM1219
cpd00236_c0,MNXM258_c,MNXM258
cpd00349_c0,MNXM163895_c,MNXM163895
cpd00349_d0,MNXM163895_d0,MNXM163895
cpd00238_c0,MNXM733314_c,MNXM733314
cpd00241_c0,MNXM344_c,MNXM344
cpd00295_c0,MNXM1097066_c,MNXM1097066
cpd00241_d0,MNXM344_d0,MNXM344
cpd00295_d0,MNXM1097066_d0,MNXM1097066
cpd00241_m0,MNXM344_m0,MNXM344
cpd00295_m0,MNXM1097066_m0,MNXM1097066
cpd00241_n0,MNXM344_n0,MNXM344
cpd00295_n0,MNXM1097066_n0,MNXM1097066
cpd00241_x0,MNXM344_x0,MNXM344
cpd00295_x0,MNXM1097066_x0,MNXM1097066
cpd00247_c0,MNXM235_c,MNXM235
cpd02479_c0,MNXM3869_c,MNXM3869
cpd00270_c0,MNXM443_c,MNXM443
cpd00321_c0,MNXM406_c,MNXM406
cpd00881_c0,MNXM726801_c,MNXM726801
cpd00248_c0,MNXM474_c,MNXM474
cpd00634_c0,MNXM3718_c,MNXM3718
cpd00292_c0,MNXM1104235_c,MNXM1104235
cpd00282_c0,MNXM252_c,MNXM252
cpd00343_c0,MNXM465_c,MNXM465
cpd00282_d0,MNXM252_d0,MNXM252
cpd00350_c0,MNXM1103344_c,MNXM1103344
cpd00911_c0,MNXM1104491_c,MNXM1104491
cpd00911_d0,MNXM1104491_d0,MNXM1104491
cpd00289_d0,MNXM1102545_d0,MNXM1102545
cpd00350_d0,MNXM1103344_d0,MNXM1103344
cpd00289_m0,MNXM1102545_m0,MNXM1102545
cpd00350_m0,MNXM1103344_m0,MNXM1103344
cpd00113_r0,MNXM83_r0,MNXM83
cpd00289_r0,MNXM1102545_r0,MNXM1102545
cpd00350_r0,MNXM1103344_r0,MNXM1103344
cpd00291_c0,MNXM162631_c,MNXM162631
cpd02914_c0,MNXM2082_c,MNXM2082
cpd00332_c0,MNXM8878_c,MNXM8878
cpd00005_r0,MNXM738702_r0,MNXM738702
cpd00006_r0,MNXM5_r0,MNXM5
cpd00292_r0,MNXM1104235_r0,MNXM1104235
cpd00332_r0,MNXM8878_r0,MNXM8878
cpd00297_c0,MNXM152_c,MNXM152
cpd00298_c0,MNXM257_c,MNXM257
cpd00297_g0,MNXM152_g0,MNXM152
cpd00298_g0,MNXM257_g0,MNXM257
cpd00357_c0,MNXM88255_c,MNXM88255
cpd00297_d0,MNXM152_d0,MNXM152
cpd00357_d0,MNXM88255_d0,MNXM88255
cpd00297_m0,MNXM152_m0,MNXM152
cpd00357_m0,MNXM88255_m0,MNXM88255
cpd00297_n0,MNXM152_n0,MNXM152
cpd00357_n0,MNXM88255_n0,MNXM88255
cpd00297_x0,MNXM152_x0,MNXM152
cpd00357_x0,MNXM88255_x0,MNXM88255
cpd00298_m0,MNXM257_m0,MNXM257
cpd00357_g0,MNXM88255_g0,MNXM88255
cpd00358_c0,MNXM452_c,MNXM452
